corpus_id,title,author,first_publication_year,genre,corpus_status,market_status,date_status,apparition_class,ghost_role,mediating_object,haunting_site,ontological_certainty,outlier_flag,source_id,source_container,source_url,boundary_method,word_count,sha256,local_text_file,notes,corpus_layer,recovery_priority,gender_inference_status,publication_route,digitization_route,inclusion_rationale,credited_author,compiler_editor,translator_reteller,oral_source_or_informant,source_community_or_tradition,author_gender,author_geography,colonial_relation,original_language,pseudonym_or_collaboration,attribution_certainty,text_quality_status,screening_version,version_action
BGH228,The Ghost Pirates,William Hope Hodgson,1909,novel,confirmed_textual_fit,screened British/Irish/imperial literary market; verify venue in chapter citations,confirmed,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG10966,PG10966.txt,https://www.gutenberg.org/ebooks/10966,whole autonomous work,47350,75f26f82a826146041823186f71948018be654dddec165e2dfea75ba58956aee,texts/BGH228_William_Hope_Hodgson_The_Ghost_Pirates.txt,Added from the screened Sheet2 expansion. spectral sailors/shipboard haunting,screened_expansion,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,William Hope Hodgson,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH229,The Haunted Island,E. H. Visiak,,short story,provisional_bibliography,screened British/Irish/imperial literary market; verify venue in chapter citations,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG73917,PG73917.txt,https://www.gutenberg.org/ebooks/73917,whole autonomous work,41735,aa2aa7629b0d4b055febf639c7ac9b8f75a872c109deffc59326e755874aa7c0,texts/BGH229_E_H_Visiak_The_Haunted_Island.txt,Added from the screened Sheet2 expansion. ghost story; publication date to verify as pre-1914,screened_expansion,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,E. H. Visiak,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH230,The Tapestry Room: A Child's Romance,Mary Louisa Molesworth,1879,novel,confirmed_textual_fit,screened British/Irish/imperial literary market; verify venue in chapter citations,confirmed,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG17175,PG17175.txt,https://www.gutenberg.org/ebooks/17175,whole autonomous work,49655,5a9ca7110c3e4b652ee663d7587d5aa24bd00a633a6cb95cc33cab364c03e0e3,texts/BGH230_Mary_Louisa_Molesworth_The_Tapestry_Room_A_Child_s_Romance.txt,Added from the screened Sheet2 expansion. ghostly/ancestral tapestry episodes; close-fit review,screened_expansion,,woman; public author identity; authority record still recommended,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Mary Louisa Molesworth,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH231,The Return,Walter de la Mare,1910,novel,confirmed_textual_fit,screened British/Irish/imperial literary market; verify venue in chapter citations,confirmed,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG3075,PG3075.txt,https://www.gutenberg.org/ebooks/3075,whole autonomous work,80929,aee97447283b500a6f5ebfd2ec1f6b0cb90419385bc9e0cc81d5dfe30826e7c6,texts/BGH231_Walter_de_la_Mare_The_Return.txt,Added from the screened Sheet2 expansion. possession by the dead,screened_expansion,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Walter de la Mare,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH232,The Mystery of Jessy Page,Mrs. Henry Wood,,short story,provisional_bibliography,screened British/Irish/imperial literary market; verify venue in chapter citations,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG40936,PG40936.txt,https://www.gutenberg.org/ebooks/40936,title heading to next major heading,15925,39acbba5bdb85b8071ea757028794b537086a3f91d650de52f76d689cd2c6a8a,texts/BGH232_Mrs_Henry_Wood_The_Mystery_of_Jessy_Page.txt,Added from the screened Sheet2 expansion. ghost story; date to verify,screened_expansion,,woman; public author identity; authority record still recommended,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Mrs. Henry Wood,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH233,Reality or Delusion?,Mrs. Henry Wood,,short story,provisional_bibliography,screened British/Irish/imperial literary market; verify venue in chapter citations,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG40915,PG40915.txt,https://www.gutenberg.org/ebooks/40915,title heading to next major heading,6951,6c4e2ebb94508419af92e232f4ef60271322ec8d647c4a2fc6b70aa1cc4c6be4,texts/BGH233_Mrs_Henry_Wood_Reality_or_Delusion.txt,Added from the screened Sheet2 expansion. ambiguous apparition,screened_expansion,,woman; public author identity; authority record still recommended,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Mrs. Henry Wood,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH234,A House-Boat on the Styx,John Kendrick Bangs,1895,novel / linked satire,confirmed_textual_fit,screened British/Irish/imperial literary market; verify venue in chapter citations,confirmed,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG2618,PG2618.txt,https://www.gutenberg.org/ebooks/2618,whole autonomous work,27227,19c5b729ac9da14d903554841de9deaebb5811b935b9cd4c7776154bd32c06c4,texts/BGH234_John_Kendrick_Bangs_A_House_Boat_on_the_Styx.txt,Added from the screened Sheet2 expansion. dead historical figures as active shades,screened_expansion,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,John Kendrick Bangs,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH235,The Spectre Cook of Bangletop,John Kendrick Bangs,,short story,provisional_bibliography,screened British/Irish/imperial literary market; verify venue in chapter citations,verify first publication / English translation,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG8377,PG8377.txt,https://www.gutenberg.org/ebooks/8377,title heading to next major heading,10572,a4c4a9e06f535836ab66c6b6c83d9413c1e89d5e503adfb4df596f62c2b408e5,texts/BGH235_John_Kendrick_Bangs_The_Spectre_Cook_of_Bangletop.txt,Added from the screened Sheet2 expansion. comic ghost; date to verify,screened_expansion,,not yet authority-coded,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,John Kendrick Bangs,,,,,not authority-coded,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH236,The Bell in the Fog,Gertrude Atherton,1905,short story,confirmed_textual_fit,screened British/Irish/imperial literary market; verify venue in chapter citations,confirmed,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG14256,PG14256.txt,https://www.gutenberg.org/ebooks/14256,title heading to next major heading,9102,07fafb0e67b8d83b5c56ef91bcd9f06b39dd34ebfac111487ccd022e8cb8014a,texts/BGH236_Gertrude_Atherton_The_Bell_in_the_Fog.txt,Added from the screened Sheet2 expansion. reincarnation/ghost ambiguity,screened_expansion,,woman; public author identity; authority record still recommended,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Gertrude Atherton,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH237,The Dead and the Countess,Gertrude Atherton,1905,short story,confirmed_textual_fit,screened British/Irish/imperial literary market; verify venue in chapter citations,confirmed,ghost/apparition—code after close reading,uncoded,uncoded,uncoded,uncoded,No—reassess during coding,PG14256,PG14256.txt,https://www.gutenberg.org/ebooks/14256,title heading to verified next-work heading,5261,6569b6dfb498779613bcdd1e03a3bb3c956149b9c96a33b9b926705bdfbda510,texts/BGH237_Gertrude_Atherton_The_Dead_and_the_Countess.txt,Added from the screened Sheet2 expansion. dead return collectively,screened_expansion,,woman; public author identity; authority record still recommended,legacy corpus record; see market_status and notes,Project Gutenberg or existing local surrogate,Retained from the documented first-pass/screened-expansion corpus.,Gertrude Atherton,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH238,Old Lady Mary,Margaret Oliphant,1884,novella,confirmed_textual_fit,confirmed British/Irish/colonial venue,confirmed,ghost/apparition,uncoded,uncoded,uncoded,confirmed,No—reassess during coding,PG10049,PG10049.txt,https://www.gutenberg.org/ebooks/10049,whole autonomous work,27247,2f568c401146ab35e34ba736faa1de243077256c4c8ff21e563dac21dd492e36,texts/BGH238_Margaret_Oliphant_Old_Lady_Mary.txt,"Gender Recovery Expansion. Full-text screened against the established entity exclusions; source URL identifies the digital surrogate, while the qualifying original publication citation remains a separate MLA task.",gender_recovery_expansion,P0 screened recovery,woman; public author identity; authority record still recommended,single-author British-market book or collection,Project Gutenberg full-text surrogate,Women-authored ghost work recovered through targeted collection-level search.,Margaret Oliphant,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH239,A Little Pilgrim in the Unseen,Margaret Oliphant,1882,novella,confirmed_textual_fit,confirmed British/Irish/colonial venue,confirmed,ghost/apparition,uncoded,uncoded,uncoded,confirmed,No—reassess during coding,PG10050,PG10050.txt,https://www.gutenberg.org/ebooks/10050,whole autonomous work,26667,1e15077c1bc08001c86d37e64452d08151543ded10bb67cdd9909359a2eb9061,texts/BGH239_Margaret_Oliphant_A_Little_Pilgrim_in_the_Unseen.txt,"Gender Recovery Expansion. Full-text screened against the established entity exclusions; source URL identifies the digital surrogate, while the qualifying original publication citation remains a separate MLA task.",gender_recovery_expansion,P0 screened recovery,woman; public author identity; authority record still recommended,single-author British-market book or collection,Project Gutenberg full-text surrogate,Women-authored ghost work recovered through targeted collection-level search.,Margaret Oliphant,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH240,The Little Pilgrim: Further Experiences,Margaret Oliphant,1885,linked supernatural tales,confirmed_textual_fit,confirmed British/Irish/colonial venue,confirmed,ghost/apparition,uncoded,uncoded,uncoded,confirmed,No—reassess during coding,PG10051,PG10051.txt,https://www.gutenberg.org/ebooks/10051,whole autonomous work,42250,09dd8410d1869585fc5b029081951ba1ed8a5e3677df4c1c653054022e213dc4,texts/BGH240_Margaret_Oliphant_The_Little_Pilgrim_Further_Experiences.txt,"Gender Recovery Expansion. Full-text screened against the established entity exclusions; source URL identifies the digital surrogate, while the qualifying original publication citation remains a separate MLA task.",gender_recovery_expansion,P0 screened recovery,woman; public author identity; authority record still recommended,single-author British-market book or collection,Project Gutenberg full-text surrogate,Women-authored ghost work recovered through targeted collection-level search.,Margaret Oliphant,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
BGH241,The Portrait,Margaret Oliphant,1885,short story,confirmed_textual_fit,confirmed British/Irish/colonial venue,confirmed,ghost/apparition,uncoded,uncoded,uncoded,confirmed,No—reassess during coding,PG10052,PG10052.txt,https://www.gutenberg.org/ebooks/10052,verified title heading to next autonomous-work heading,16714,c75c4f8e76e90d65f674469b68cd48ddefb9e835b6290765983a8736365cc689,texts/BGH241_Margaret_Oliphant_The_Portrait.txt,"Gender Recovery Expansion. Full-text screened against the established entity exclusions; source URL identifies the digital surrogate, while the qualifying original publication citation remains a separate MLA task.",gender_recovery_expansion,P0 screened recovery,woman; public author identity; authority record still recommended,single-author British-market book or collection,Project Gutenberg full-text surrogate,Women-authored ghost work recovered through targeted collection-level search.,Margaret Oliphant,,,,,woman,,,,,legacy credited attribution,legacy corpus transcription/surrogate,v0.2 inherited,retained from v0.2
